"date","TMAX_value","TMAX_units","TMIN_value","TMIN_units","PRCP_value","PRCP_units","SNOW_value","SNOW_units"
2019-05-01,278,"celcius_tenths",144,"celcius_tenths",0,"mm_tenths",NA,NA
2019-05-02,206,"celcius_tenths",144,"celcius_tenths",0,"mm_tenths",NA,NA
2019-05-03,300,"celcius_tenths",150,"celcius_tenths",297,"mm_tenths",NA,NA
2019-05-04,261,"celcius_tenths",172,"celcius_tenths",0,"mm_tenths",NA,NA
2019-05-05,244,"celcius_tenths",172,"celcius_tenths",163,"mm_tenths",NA,NA
2019-05-06,200,"celcius_tenths",156,"celcius_tenths",155,"mm_tenths",NA,NA
2019-05-07,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-08,NA,NA,NA,NA,0,"mm_tenths",NA,NA
2019-05-09,222,"celcius_tenths",156,"celcius_tenths",0,"mm_tenths",NA,NA
2019-05-10,250,"celcius_tenths",156,"celcius_tenths",0,"mm_tenths",NA,NA
2019-05-11,278,"celcius_tenths",183,"celcius_tenths",170,"mm_tenths",NA,NA
2019-05-12,211,"celcius_tenths",144,"celcius_tenths",185,"mm_tenths",0,"mm"
2019-05-13,167,"celcius_tenths",106,"celcius_tenths",145,"mm_tenths",NA,NA
2019-05-14,178,"celcius_tenths",111,"celcius_tenths",99,"mm_tenths",NA,NA
2019-05-15,167,"celcius_tenths",94,"celcius_tenths",0,"mm_tenths",NA,NA
2019-05-16,239,"celcius_tenths",111,"celcius_tenths",0,"mm_tenths",NA,NA
2019-05-17,261,"celcius_tenths",133,"celcius_tenths",0,"mm_tenths",NA,NA
2019-05-18,289,"celcius_tenths",150,"celcius_tenths",5,"mm_tenths",NA,NA
2019-05-19,306,"celcius_tenths",178,"celcius_tenths",8,"mm_tenths",NA,NA
2019-05-20,322,"celcius_tenths",211,"celcius_tenths",0,"mm_tenths",NA,NA
2019-05-21,322,"celcius_tenths",172,"celcius_tenths",0,"mm_tenths",NA,NA
2019-05-22,233,"celcius_tenths",111,"celcius_tenths",0,"mm_tenths",NA,NA
2019-05-23,228,"celcius_tenths",144,"celcius_tenths",0,"mm_tenths",NA,NA
2019-05-24,311,"celcius_tenths",183,"celcius_tenths",163,"mm_tenths",NA,NA
2019-05-25,289,"celcius_tenths",178,"celcius_tenths",0,"mm_tenths",NA,NA
2019-05-26,289,"celcius_tenths",200,"celcius_tenths",10,"mm_tenths",NA,NA
2019-05-27,333,"celcius_tenths",206,"celcius_tenths",0,"mm_tenths",NA,NA
2019-05-28,306,"celcius_tenths",200,"celcius_tenths",173,"mm_tenths",NA,NA
2019-05-29,322,"celcius_tenths",200,"celcius_tenths",0,"mm_tenths",NA,NA
2019-05-30,339,"celcius_tenths",211,"celcius_tenths",0,"mm_tenths",NA,NA
2019-05-31,317,"celcius_tenths",156,"celcius_tenths",30,"mm_tenths",NA,NA
2019-06-01,300,"celcius_tenths",200,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-06-02,306,"celcius_tenths",172,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-06-03,300,"celcius_tenths",128,"celcius_tenths",132,"mm_tenths",0,"mm"
2019-06-04,239,"celcius_tenths",94,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-06-05,256,"celcius_tenths",128,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-06-06,278,"celcius_tenths",206,"celcius_tenths",33,"mm_tenths",0,"mm"
2019-06-07,322,"celcius_tenths",217,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-06-08,278,"celcius_tenths",200,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-06-09,289,"celcius_tenths",189,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-06-10,239,"celcius_tenths",172,"celcius_tenths",43,"mm_tenths",0,"mm"
2019-06-11,261,"celcius_tenths",178,"celcius_tenths",114,"mm_tenths",0,"mm"
2019-06-12,272,"celcius_tenths",156,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-06-13,261,"celcius_tenths",172,"celcius_tenths",155,"mm_tenths",0,"mm"
2019-06-14,261,"celcius_tenths",144,"celcius_tenths",58,"mm_tenths",0,"mm"
2019-06-15,256,"celcius_tenths",139,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-06-16,294,"celcius_tenths",183,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-06-17,306,"celcius_tenths",211,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-06-18,339,"celcius_tenths",228,"celcius_tenths",137,"mm_tenths",0,"mm"
2019-06-19,317,"celcius_tenths",217,"celcius_tenths",231,"mm_tenths",0,"mm"
2019-06-20,311,"celcius_tenths",239,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-06-21,333,"celcius_tenths",222,"celcius_tenths",20,"mm_tenths",0,"mm"
2019-06-22,294,"celcius_tenths",183,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-06-23,289,"celcius_tenths",144,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-06-24,294,"celcius_tenths",194,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-06-25,328,"celcius_tenths",222,"celcius_tenths",142,"mm_tenths",0,"mm"
2019-06-26,322,"celcius_tenths",228,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-06-27,339,"celcius_tenths",222,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-06-28,344,"celcius_tenths",211,"celcius_tenths",8,"mm_tenths",0,"mm"
2019-06-29,344,"celcius_tenths",222,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-06-30,344,"celcius_tenths",222,"celcius_tenths",8,"mm_tenths",0,"mm"
2019-07-01,339,"celcius_tenths",178,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-07-02,317,"celcius_tenths",200,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-07-03,344,"celcius_tenths",217,"celcius_tenths",97,"mm_tenths",0,"mm"
2019-07-04,339,"celcius_tenths",244,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-07-05,339,"celcius_tenths",244,"celcius_tenths",119,"mm_tenths",0,"mm"
2019-07-06,339,"celcius_tenths",250,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-07-07,339,"celcius_tenths",222,"celcius_tenths",246,"mm_tenths",0,"mm"
2019-07-08,322,"celcius_tenths",244,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-07-09,267,"celcius_tenths",189,"celcius_tenths",483,"mm_tenths",0,"mm"
2019-07-10,317,"celcius_tenths",217,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-07-11,328,"celcius_tenths",228,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-07-12,339,"celcius_tenths",239,"celcius_tenths",180,"mm_tenths",0,"mm"
2019-07-13,333,"celcius_tenths",211,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-07-14,339,"celcius_tenths",222,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-07-15,339,"celcius_tenths",200,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-07-16,339,"celcius_tenths",222,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-07-17,350,"celcius_tenths",256,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-07-18,361,"celcius_tenths",244,"celcius_tenths",15,"mm_tenths",0,"mm"
2019-07-19,339,"celcius_tenths",250,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-07-20,361,"celcius_tenths",267,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-07-21,372,"celcius_tenths",250,"celcius_tenths",25,"mm_tenths",0,"mm"
2019-07-22,378,"celcius_tenths",239,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-07-23,350,"celcius_tenths",211,"celcius_tenths",20,"mm_tenths",0,"mm"
2019-07-24,250,"celcius_tenths",194,"celcius_tenths",18,"mm_tenths",0,"mm"
2019-07-25,306,"celcius_tenths",167,"celcius_tenths",38,"mm_tenths",0,"mm"
2019-07-26,317,"celcius_tenths",183,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-07-27,333,"celcius_tenths",194,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-07-28,339,"celcius_tenths",228,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-07-29,339,"celcius_tenths",244,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-07-30,344,"celcius_tenths",244,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-07-31,361,"celcius_tenths",239,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-08-01,328,"celcius_tenths",211,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-08-02,339,"celcius_tenths",228,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-08-03,322,"celcius_tenths",222,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-08-04,339,"celcius_tenths",233,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-08-05,339,"celcius_tenths",217,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-08-06,328,"celcius_tenths",211,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-08-07,339,"celcius_tenths",228,"celcius_tenths",5,"mm_tenths",0,"mm"
2019-08-08,367,"celcius_tenths",217,"celcius_tenths",239,"mm_tenths",0,"mm"
2019-08-09,333,"celcius_tenths",239,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-08-10,339,"celcius_tenths",178,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-08-11,294,"celcius_tenths",178,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-08-12,306,"celcius_tenths",178,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-08-13,339,"celcius_tenths",239,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-08-14,306,"celcius_tenths",244,"celcius_tenths",18,"mm_tenths",0,"mm"
2019-08-15,322,"celcius_tenths",233,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-08-16,317,"celcius_tenths",222,"celcius_tenths",8,"mm_tenths",0,"mm"
2019-08-17,322,"celcius_tenths",228,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-08-18,339,"celcius_tenths",239,"celcius_tenths",18,"mm_tenths",0,"mm"
2019-08-19,350,"celcius_tenths",233,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-08-20,367,"celcius_tenths",239,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-08-21,350,"celcius_tenths",222,"celcius_tenths",305,"mm_tenths",0,"mm"
2019-08-22,339,"celcius_tenths",228,"celcius_tenths",13,"mm_tenths",0,"mm"
2019-08-23,344,"celcius_tenths",233,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-08-24,244,"celcius_tenths",178,"celcius_tenths",165,"mm_tenths",0,"mm"
2019-08-25,272,"celcius_tenths",161,"celcius_tenths",3,"mm_tenths",0,"mm"
2019-08-26,267,"celcius_tenths",172,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-08-27,244,"celcius_tenths",178,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-08-28,267,"celcius_tenths",194,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-08-29,289,"celcius_tenths",189,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-08-30,294,"celcius_tenths",156,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-08-31,328,"celcius_tenths",189,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-01,328,"celcius_tenths",211,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-02,328,"celcius_tenths",206,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-03,333,"celcius_tenths",206,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-04,328,"celcius_tenths",206,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-05,339,"celcius_tenths",222,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-06,267,"celcius_tenths",200,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-07,233,"celcius_tenths",144,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-08,283,"celcius_tenths",161,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-09,294,"celcius_tenths",200,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-10,311,"celcius_tenths",178,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-11,317,"celcius_tenths",178,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-12,350,"celcius_tenths",222,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-13,361,"celcius_tenths",194,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-14,222,"celcius_tenths",178,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-15,267,"celcius_tenths",194,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-16,322,"celcius_tenths",172,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-17,339,"celcius_tenths",172,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-18,272,"celcius_tenths",144,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-19,267,"celcius_tenths",122,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-20,239,"celcius_tenths",100,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-21,261,"celcius_tenths",100,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-22,322,"celcius_tenths",133,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-23,339,"celcius_tenths",200,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-24,339,"celcius_tenths",206,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-25,272,"celcius_tenths",128,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-26,283,"celcius_tenths",128,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-27,322,"celcius_tenths",150,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-28,289,"celcius_tenths",156,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-29,300,"celcius_tenths",206,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-09-30,311,"celcius_tenths",211,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-10-01,222,"celcius_tenths",189,"celcius_tenths",53,"mm_tenths",0,"mm"
2019-10-02,306,"celcius_tenths",189,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-10-03,344,"celcius_tenths",222,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-10-04,244,"celcius_tenths",211,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-10-05,267,"celcius_tenths",83,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-10-06,194,"celcius_tenths",94,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-10-07,222,"celcius_tenths",189,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-10-08,272,"celcius_tenths",156,"celcius_tenths",5,"mm_tenths",0,"mm"
2019-10-09,200,"celcius_tenths",128,"celcius_tenths",13,"mm_tenths",0,"mm"
2019-10-10,222,"celcius_tenths",128,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-10-11,256,"celcius_tenths",117,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-10-12,244,"celcius_tenths",100,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-10-13,228,"celcius_tenths",106,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-10-14,189,"celcius_tenths",89,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-10-15,244,"celcius_tenths",72,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-10-16,228,"celcius_tenths",72,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-10-17,178,"celcius_tenths",106,"celcius_tenths",325,"mm_tenths",0,"mm"
2019-10-18,150,"celcius_tenths",83,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-10-19,178,"celcius_tenths",44,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-10-20,172,"celcius_tenths",50,"celcius_tenths",66,"mm_tenths",0,"mm"
2019-10-21,150,"celcius_tenths",128,"celcius_tenths",394,"mm_tenths",0,"mm"
2019-10-22,211,"celcius_tenths",133,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-10-23,172,"celcius_tenths",100,"celcius_tenths",155,"mm_tenths",0,"mm"
2019-10-24,194,"celcius_tenths",50,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-10-25,211,"celcius_tenths",50,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-10-26,194,"celcius_tenths",89,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-10-27,211,"celcius_tenths",133,"celcius_tenths",114,"mm_tenths",0,"mm"
2019-10-28,272,"celcius_tenths",94,"celcius_tenths",178,"mm_tenths",0,"mm"
2019-10-29,211,"celcius_tenths",100,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-10-30,189,"celcius_tenths",133,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-10-31,222,"celcius_tenths",144,"celcius_tenths",132,"mm_tenths",0,"mm"
2019-11-01,278,"celcius_tenths",67,"celcius_tenths",305,"mm_tenths",0,"mm"
2019-11-02,122,"celcius_tenths",22,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-11-03,128,"celcius_tenths",6,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-11-04,133,"celcius_tenths",6,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-11-05,161,"celcius_tenths",39,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-11-06,189,"celcius_tenths",39,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-11-07,150,"celcius_tenths",61,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-11-08,156,"celcius_tenths",28,"celcius_tenths",23,"mm_tenths",0,"mm"
2019-11-09,67,"celcius_tenths",-33,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-11-10,72,"celcius_tenths",0,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-11-11,128,"celcius_tenths",22,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-11-12,206,"celcius_tenths",28,"celcius_tenths",20,"mm_tenths",0,"mm"
2019-11-13,72,"celcius_tenths",-39,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-11-14,33,"celcius_tenths",-44,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-11-15,61,"celcius_tenths",-11,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-11-16,117,"celcius_tenths",17,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-11-17,78,"celcius_tenths",22,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-11-18,83,"celcius_tenths",28,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-11-19,94,"celcius_tenths",39,"celcius_tenths",84,"mm_tenths",0,"mm"
2019-11-20,128,"celcius_tenths",72,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-11-21,117,"celcius_tenths",17,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-11-22,122,"celcius_tenths",72,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-11-23,128,"celcius_tenths",-11,"celcius_tenths",30,"mm_tenths",0,"mm"
2019-11-24,72,"celcius_tenths",17,"celcius_tenths",183,"mm_tenths",0,"mm"
2019-11-25,111,"celcius_tenths",11,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-11-26,139,"celcius_tenths",6,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-11-27,167,"celcius_tenths",44,"celcius_tenths",5,"mm_tenths",0,"mm"
2019-11-28,139,"celcius_tenths",72,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-11-29,100,"celcius_tenths",11,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-11-30,106,"celcius_tenths",11,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-12-01,72,"celcius_tenths",39,"celcius_tenths",18,"mm_tenths",0,"mm"
2019-12-02,78,"celcius_tenths",39,"celcius_tenths",112,"mm_tenths",0,"mm"
2019-12-03,56,"celcius_tenths",33,"celcius_tenths",13,"mm_tenths",0,"mm"
2019-12-04,NA,NA,NA,NA,NA,NA,0,"mm"
2019-12-05,94,"celcius_tenths",33,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-12-06,83,"celcius_tenths",0,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-12-07,111,"celcius_tenths",-11,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-12-08,67,"celcius_tenths",-39,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-12-09,89,"celcius_tenths",-28,"celcius_tenths",5,"mm_tenths",0,"mm"
2019-12-10,139,"celcius_tenths",72,"celcius_tenths",201,"mm_tenths",0,"mm"
2019-12-11,161,"celcius_tenths",6,"celcius_tenths",56,"mm_tenths",0,"mm"
2019-12-12,50,"celcius_tenths",-28,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-12-13,39,"celcius_tenths",-28,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-12-14,83,"celcius_tenths",17,"celcius_tenths",76,"mm_tenths",0,"mm"
2019-12-15,100,"celcius_tenths",50,"celcius_tenths",18,"mm_tenths",0,"mm"
2019-12-16,122,"celcius_tenths",6,"celcius_tenths",56,"mm_tenths",0,"mm"
2019-12-17,33,"celcius_tenths",11,"celcius_tenths",109,"mm_tenths",0,"mm"
2019-12-18,56,"celcius_tenths",-6,"celcius_tenths",13,"mm_tenths",0,"mm"
2019-12-19,50,"celcius_tenths",-56,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-12-20,NA,NA,NA,NA,NA,NA,0,"mm"
2019-12-21,50,"celcius_tenths",-67,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-12-22,39,"celcius_tenths",-50,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-12-23,89,"celcius_tenths",-33,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-12-24,122,"celcius_tenths",-11,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-12-25,111,"celcius_tenths",-33,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-12-26,100,"celcius_tenths",-17,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-12-27,122,"celcius_tenths",-17,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-12-28,128,"celcius_tenths",33,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-12-29,183,"celcius_tenths",44,"celcius_tenths",0,"mm_tenths",0,"mm"
2019-12-30,156,"celcius_tenths",78,"celcius_tenths",188,"mm_tenths",0,"mm"
2019-12-31,206,"celcius_tenths",56,"celcius_tenths",33,"mm_tenths",0,"mm"
2020-01-01,117,"celcius_tenths",44,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-01-02,100,"celcius_tenths",-28,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-01-03,117,"celcius_tenths",-22,"celcius_tenths",53,"mm_tenths",0,"mm"
2020-01-04,128,"celcius_tenths",89,"celcius_tenths",28,"mm_tenths",0,"mm"
2020-01-05,150,"celcius_tenths",33,"celcius_tenths",51,"mm_tenths",0,"mm"
2020-01-06,56,"celcius_tenths",-6,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-01-07,122,"celcius_tenths",-17,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-01-08,83,"celcius_tenths",-6,"celcius_tenths",102,"mm_tenths",10,"mm"
2020-01-09,78,"celcius_tenths",-33,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-01-10,39,"celcius_tenths",-22,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-01-11,156,"celcius_tenths",33,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-01-12,228,"celcius_tenths",117,"celcius_tenths",71,"mm_tenths",0,"mm"
2020-01-13,222,"celcius_tenths",56,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-01-14,117,"celcius_tenths",50,"celcius_tenths",5,"mm_tenths",0,"mm"
2020-01-15,89,"celcius_tenths",56,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-01-16,NA,NA,NA,NA,NA,NA,0,"mm"
2020-01-17,128,"celcius_tenths",-11,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-01-18,33,"celcius_tenths",-33,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-01-19,61,"celcius_tenths",-28,"celcius_tenths",84,"mm_tenths",0,"mm"
2020-01-20,72,"celcius_tenths",-44,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-01-21,22,"celcius_tenths",-56,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-01-22,28,"celcius_tenths",-67,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-01-23,50,"celcius_tenths",-56,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-01-24,67,"celcius_tenths",-33,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-01-25,106,"celcius_tenths",17,"celcius_tenths",318,"mm_tenths",0,"mm"
2020-01-26,106,"celcius_tenths",6,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-01-27,89,"celcius_tenths",11,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-01-28,94,"celcius_tenths",28,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-01-29,78,"celcius_tenths",39,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-01-30,83,"celcius_tenths",-28,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-01-31,56,"celcius_tenths",-11,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-02-01,78,"celcius_tenths",-11,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-02-02,100,"celcius_tenths",6,"celcius_tenths",23,"mm_tenths",0,"mm"
2020-02-03,144,"celcius_tenths",39,"celcius_tenths",3,"mm_tenths",0,"mm"
2020-02-04,183,"celcius_tenths",39,"celcius_tenths",10,"mm_tenths",0,"mm"
2020-02-05,189,"celcius_tenths",72,"celcius_tenths",8,"mm_tenths",0,"mm"
2020-02-06,72,"celcius_tenths",33,"celcius_tenths",43,"mm_tenths",0,"mm"
2020-02-07,183,"celcius_tenths",50,"celcius_tenths",241,"mm_tenths",0,"mm"
2020-02-08,183,"celcius_tenths",-6,"celcius_tenths",99,"mm_tenths",0,"mm"
2020-02-09,72,"celcius_tenths",-22,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-02-10,100,"celcius_tenths",11,"celcius_tenths",28,"mm_tenths",0,"mm"
2020-02-11,139,"celcius_tenths",61,"celcius_tenths",216,"mm_tenths",0,"mm"
2020-02-12,172,"celcius_tenths",50,"celcius_tenths",33,"mm_tenths",0,"mm"
2020-02-13,100,"celcius_tenths",44,"celcius_tenths",71,"mm_tenths",0,"mm"
2020-02-14,156,"celcius_tenths",33,"celcius_tenths",38,"mm_tenths",0,"mm"
2020-02-15,39,"celcius_tenths",-67,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-02-16,33,"celcius_tenths",-44,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-02-17,122,"celcius_tenths",11,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-02-18,128,"celcius_tenths",28,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-02-19,150,"celcius_tenths",50,"celcius_tenths",8,"mm_tenths",0,"mm"
2020-02-20,122,"celcius_tenths",-11,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-02-21,44,"celcius_tenths",-44,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-02-22,44,"celcius_tenths",-39,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-02-23,128,"celcius_tenths",-39,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-02-24,156,"celcius_tenths",-11,"celcius_tenths",0,"mm_tenths",0,"mm"
2020-02-25,167,"celcius_tenths",-6,"celcius_tenths",25,"mm_tenths",0,"mm"
2020-02-26,128,"celcius_tenths",83,"celcius_tenths",46,"mm_tenths",0,"mm"
2020-02-27,117,"celcius_tenths",33,"celcius_tenths",69,"mm_tenths",0,"mm"
2020-02-28,67,"celcius_tenths",-6,"celcius_tenths",0,"mm_tenths",0,"mm"
